inicio_titulo,autor,summary,link,published
Aditamento a Parecer 3/2016,None,"ADITAMENTO DA COM. DE LEGISLAÇÃO E JUSTIÇA AO PARECER Nº 243/15, AO PLO 40/15 DA VER. MARILIA ARRAES.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=62689,06/12/2016
Aditamento a Parecer 2/2016,None,"ADITAMENTO DA CLJ AO PARECER 189/2015-CLJ AO PLO Nº 44/15, DE AUTORIA DA VER. MARILIA ARRAES.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=59177,03/05/2016
Aditamento a Parecer 1/2016,None,"ADITAMENTO  AO PARECER 754/15-CFO, ACATANDO A EMENDA Nº 01/16, DE AUTORIA DO EXECUTIVO, AO PLE 34/2015.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=58506,23/03/2016
Aditamento a Parecer 5/2015,None,"TERMO ADITIVO AO PARECER Nº 245/15-CLJ ALTERANDO O ENTENDIMENTO SOBRE O MÉRITO DO REFERIDO PARECER E OPINANDO PELA APROVAÇÃO DO PLO 56/2015, DE AUTORIA DO VEREADOR ADERALDO PINTO. (CQF)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=55872,14/10/2015
Aditamento a Parecer 4/2015,None,"ADITAMENTO AO PARECER Nº 776/14, DA COM. DE EDUCAÇÃO E CULTURA, REFERENTE AO PLO Nº 223/14, DE AUTORIA DO VER MARCOS DI BRIA.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=52714,25/05/2015
Aditamento a Parecer 3/2015,None,"ADITAMENTO AO PARECER Nº 499/13, DA COM. DE EDUCAÇÃO E CULTURA, REFERENTE AO PLO Nº 157/13, DE AUTORIA DO VER. WANDERSON FLORÊNCIO.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=52712,25/05/2015
Aditamento a Parecer 2/2015,None,"ADITIVO AO PARECER Nº 440/13, DA COM. DE EDUCAÇÃO E CULTURA, REFERENTE AO PLO Nº 94/13, DE AUTORIA DO VER. OSMAR RICARDO.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=52710,25/05/2015
Aditamento a Parecer 1/2015,None,"ADITAMENTO AO PARECER Nº232/2014, DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA, REFERENTE AO PLO Nº 414/13, DE AUTORIA DO VER. MARCOS DI BRIA.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=52385,19/05/2015
Aditamento a Parecer 22/2014,None,"ADITAMENTO AO PARECER 22/14-CLJ, OPINANDO PELA APROVAÇÃO DO PLO Nº 343/13, BEM COMO A EMENDA SUPRESSIVA Nº 01/14, DE AUTORIA DO VER GILBERTO ALVES, APRESENTADA EM PLENÁRIO.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=46222,01/09/2014
Anexo 2/2021,,ANEXO ÚNICO PPA 2022-2025,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=114277,30/09/2021
Anexo 1/2021,,ANEXO ÚNICO - LOA 2022,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=114276,30/09/2021
Emenda 21/2004,Liberato Costa Júnior,EMENDA Nº21 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=301,29/10/2004
Emenda 20/2004,Liberato Costa Júnior,EMENDA Nº20 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=300,29/10/2004
Emenda 19/2004,Liberato Costa Júnior,EMENDA Nº19 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=299,29/10/2004
Emenda 18/2004,Liberato Costa Júnior,EMENDA Nº18 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=297,29/10/2004
Emenda 17/2004,Liberato Costa Júnior,EMENDA Nº17 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=296,29/10/2004
Emenda 16/2004,Liberato Costa Júnior,EMENDA Nº16 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=295,29/10/2004
Emenda 15/2004,Liberato Costa Júnior,EMENDA Nº15 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=294,29/10/2004
Emenda 14/2004,Liberato Costa Júnior,EMENDA Nº14 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=288,29/10/2004
Emenda 13/2004,Liberato Costa Júnior,EMENDA Nº13 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=293,29/10/2004
Emenda 12/2004,Liberato Costa Júnior,EMENDA Nº12 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=292,29/10/2004
Emenda 11/2004,Liberato Costa Júnior,EMENDA Nº11 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=290,29/10/2004
Emenda 10/2004,Liberato Costa Júnior,EMENDA Nº10 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=289,29/10/2004
Emenda 9/2004,Liberato Costa Júnior,EMENDA Nº09 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=286,29/10/2004
Emenda 8/2004,Liberato Costa Júnior,EMENDA Nº08 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=283,29/10/2004
Emenda 7/2004,Liberato Costa Júnior,EMENDA Nº07 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=282,29/10/2004
Emenda 6/2004,Liberato Costa Júnior,EMENDA Nº06 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=281,29/10/2004
Emenda 5/2004,Liberato Costa Júnior,EMENDA Nº05 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=280,29/10/2004
Emenda 4/2004,Liberato Costa Júnior,EMENDA Nº04 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=279,29/10/2004
Emenda 3/2004,Liberato Costa Júnior,EMENDA Nº03 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=278,29/10/2004
Emenda 2/2004,Liberato Costa Júnior,EMENDA Nº02 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=277,29/10/2004
Emenda 1/2004,Liberato Costa Júnior,EMENDA Nº01 AO PROJETO DE LEI Nº 37/2004 DE AUTORIA DO CHEFE DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=276,29/10/2004
Emenda a Projeto de Lei do Executivo 1/2013,Raul Belens Jungmann Pinto,EMENDA MODIFICATIVA Nº 01 AO ARTIGO  2º  DO PLE 035/2013 DE AUTORIA DO CHEFE DO PODER EXECUTIVO,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=37040,02/10/2013
Parecer 13/2022,Fabiano Ferraz,"Da Comissão de Acessibilidade e Mobilidade Urbana sobre o Projeto de Lei Ordinária (PLO) nº 383/2021, que “Dispõe sobre a implantação de adesivos nos veículos de transporte público intramunicipal para indicar a localização do “ponto cego” aos ciclistas e motociclistas.” pela aprovação.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=121070,23/02/2022
Parecer 12/2022,None,"Da Comissão de Direitos Humanos e Cidadania opinando pela APROVAÇÃO, com apresentação de emenda modificativa ao Projeto
de Lei Ordinária nº 255/2021.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119464,10/01/2022
Parecer 11/2022,None,Da Comissão de Direitos Humanos e Cidadania opinando pela APROVAÇÃO do Projeto de Lei Ordinária nº 376/2021.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119463,10/01/2022
Parecer 10/2022,None,Da Comissão de Direitos Humanos e Cidadania opinando pela APROVAÇÃO do Projeto de Lei Ordinária nº 370/2021.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119462,10/01/2022
Parecer 9/2022,None,"Da a Comissão de Defesa dos Direitos Humanos e Cidadania opinando pela APROVAÇÃO, nos termos da EMENDA APRESENTADA, do
Projeto de Lei Ordinária n.º 13/2018.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119461,10/01/2022
Parecer 8/2022,None,"Da Comissão de Direitos Humanos e Cidadania opinando pela APROVAÇÃO do Projeto de Lei Ordinária nº 158/2019, nos termos do substitutivo proposto pela Comissão de Legislação e Justiça.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119460,10/01/2022
Parecer 7/2022,None,Da Comissão de Direitos Humanos e Cidadania pela APROVAÇÃO do Projeto de Lei Ordinária nº 160/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119459,10/01/2022
Parecer 6/2022,None,Da Comissão de Direitos Humanos e Cidadania opinando pela APROVAÇÃO do Projeto de Lei Ordinária nº 114/2020,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119458,10/01/2022
Parecer 5/2022,None,"Da Comissão de Defesa dos Direitos Humanos e Cidadania pela APROVAÇÃO do Projeto de Lei nº 239/2021, de autoria da Vereadora Andreza
Romero, bem como da emenda supressiva ora proposta.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119457,10/01/2022
Parecer 4/2022,None,"Da Comissão de Direitos Humanos e Cidadania  sobre o Projeto de Resolução nº 25/2021, opinando pela Aprovação.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119456,10/01/2022
Parecer 3/2022,None,Da Comissão de Direitos Humanos e Cidadania opinando pela aprovação do PLO 244/2021 bem como da emenda supressiva apresentada.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119455,10/01/2022
Parecer 2/2022,None,"Da Comissão de Defesa dos Direitos Humanos e Cidadania sobre o projeto de lei 157/2020 opinando pela APROVAÇÃO, nos termos das EMENDA APRESENTADAS",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119454,10/01/2022
Parecer 1/2022,Cida Pedrosa,Parecer da Comissão de Defesa dos Direitos da Mulher sobre o PLO 338/2021 de autoria do Vereador Renato Antunes PELA APROVAÇÃO,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119453,10/01/2022
Parecer 929/2021,None,"Da Comissão de Acessibilidade e Mobilidade Urbana sobre o Projeto de Lei Ordinária (PLO) nº 383/2021, que “Dispõe sobre a implantação de adesivos nos veículos de transporte público intramunicipal para indicar a localização do “ponto cego” aos ciclistas e motociclistas.” pela aprovação.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119312,21/12/2021
Parecer 928/2021,None,"DA COMISSÃO DE EDUCAÇÃO, CULTURA,
TURISMO E ESPORTES sobre o Projeto de Lei
Ordinária nº 352/2021, que ACRESCENTA O § 4º
AO ART. 2º DA LEI MUNICIPAL Nº 16.809, DE 22
DE NOVEMBRO DE 2002, QUE INSTITUI NO
CALENDÁRIO OFICIAL DO MUNICÍPIO DA
CIDADE DO RECIFE, O DIA 20 DE NOVEMBRO
COMO DIA MUNICIPAL DA CONSCIÊNCIA
NEGRA E DÁ OUTRAS PROVIDÊNCIAS. Pela
aprovaçãO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119310,21/12/2021
Parecer 927/2021,None,"DA COMISSÃO DE EDUCAÇÃO, CULTURA,
TURISMO E ESPORTES sobre o Projeto de Lei
Ordinária nº 342/2021, que ESTABELECE
MEDIDAS E PROCEDIMENTOS A SEREM
ADOTADOS EM CASO DE VIOLÊNCIA CONTRA
PROFISSIONAIS DA EDUCAÇÃO DA REDE
MUNICIPAL DE EDUCAÇÃO. Pela Aprovação.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119309,21/12/2021
Parecer 926/2021,None,"Da COMISSÃO DE EDUCAÇÃO, CULTURA,
TURISMO E ESPORTES sobre o Projeto de
Lei Ordinária (PLO) n.º 367/2021, que institui,
no município do Recife, a Campanha “Outubro
Rosa” de conscientização para a prevenção do
câncer de mama. PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119308,21/12/2021
Parecer 925/2021,None,"Da COMISSÃO DE EDUCAÇÃO, CULTURA,
TURISMO E ESPORTES sobre o Projeto de
Decreto Legislativo (PDL) n.º 31/2021, que
concede o Título de Cidadão do Recife a Alanir
Cardoso. Pela APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119307,21/12/2021
Parecer 924/2021,None,"DA COMISSÃO DE EDUCAÇÃO,
CULTURA, TURISMO E
ESPORTES, sobre o Projeto de Lei
Ordinária nº 359/2021 que Inclui as
festividades relativas à comemoração do
Ano Novo Chinês no Calendário Oficial
de Eventos do Município do Recife. Pela
APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119306,21/12/2021
Parecer 923/2021,None,"DA COMISSÃO DE EDUCAÇÃO,
CULTURA, TURISMO E ESPORTES,
sobre o Projeto de Decreto Legislativo
28/2021 que Concede o Título de Cidadã do
Recife à Sra. Ana Luiza Francia Assumpção
Passos, Bispa da Igreja Sara Nossa Terra. Pela
APROVAÇÃO",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119305,21/12/2021
Parecer 922/2021,None,"DA COMISSÃO DE EDUCAÇÃO,
CULTURA, TURISMO E ESPORTES,
sobre o Projeto de Decreto Legislativo
29/2021 que Concede o Título de Cidadão do
Recife ao Sr. Alexandre Vitor Passos
Assumpção, Bispo da Igreja Sara Nossa Terra.
Pela APROVAÇÃO",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119304,21/12/2021
Parecer 921/2021,Eduardo Marques,"PARECER DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLE 44/2021 BEM COMO AS EMENDAS ACATADAS, ACATADAS ATRAVÉS DE SUBEMENDA, E DE RELATORIA DAS COMISSÕES DE LEGISLAÇÃO E JUSTIÇA E FINANÇAS E ORÇAMENTO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119469,20/12/2021
Parecer 920/2021,Eduardo Marques,PARECER DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 440/2021.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119468,20/12/2021
Parecer 919/2021,Eduardo Marques,PARECER DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 333/2021.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119467,20/12/2021
Parecer 918/2021,Eduardo Marques,"PARECER DE REDAÇÃO OPINANDO PELA APROVAÇÃO PLO 277/2021, BEM COMO EMENDA SUPRESSIVA DA RELATORIA DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119466,20/12/2021
Parecer 917/2021,Eduardo Marques,PARECER DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 274/2021,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119465,20/12/2021
Parecer 916/2021,None,"Da COMISSÃO DE EDUCAÇÃO, CULTURA,
TURISMO E ESPORTES sobre o Projeto de
Decreto Legislativo (PDL) n.º 34/2021, que
Concede a Medalha de Mérito Olegária Mariano
à Senhora Priscila Krause Branco. Pela
APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119027,20/12/2021
Parecer 915/2021,None,"DA COMISSÃO DE EDUCAÇÃO,
CULTURA, TURISMO E ESPORTES sobre
o Projeto de Decreto Legislativo nº
026/2021, que “Concede o título de cidadão
do Recife ao Senhor Murilo Rodrigues
Cavalcanti.”. Pela Aprovação",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=119012,17/12/2021
Parecer 914/2021,None,"Da COMISSÃO DE FINANÇAS E
ORÇAMENTO sobre o Projeto de Lei do
Executivo (PLE) nº 44/2021, que dispõe
sobre normas de veiculação de anúncios e
seu ordenamento no espaço urbano do
município do Recife. Revoga as Leis
Municipais nº 17.215/2006 e n° 17.521/2008;
pela APROVAÇÃO com Emendas Aditivas,
Modificativas, Supressivas, Subemendas e
Emendas de Relatoria.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=118941,17/12/2021
Parecer 913/2021,None,"Da Comissão de Acessibilidade e Mobilidade Urbana sobre o Projeto de Lei nº 370/2021, que institui a gratuidade (Passe Livre) no sistema de transporte público coletivo para pessoas de baixa renda portadoras do Vírus da Síndrome da Imunodeficiência Adquirida (HIV/AIDS), de autoria do Vereador Ivan Moraes. PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=118667,15/12/2021
Parecer 912/2021,None,PARECER DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLE 425/2021,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=118666,14/12/2021
Parecer 911/2021,None,PARECER DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 114/2021,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=118404,14/12/2021
Parecer 910/2021,None,PARECER DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLE 42/2021,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=118403,14/12/2021
Parecer 909/2021,None,PARECER DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLE 46/2021,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=118402,14/12/2021
Parecer 908/2021,Eduardo Marques,PARECER DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLE 43/2021,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=118401,14/12/2021
Parecer 907/2021,Eduardo Marques,PARECER DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLE 50/2021,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=118400,14/12/2021
Parecer 906/2021,None,PARECER DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 363/2021,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=118398,14/12/2021
Parecer 905/2021,None,PARECER DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLE 219/2021,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=118396,14/12/2021
Parecer 904/2021,None,"DA COMISSÃO DE PLANEJAMENTO URBANO E OBRAS, SOBRE O PROJETO DE LEI DO EXECUTIVO Nº 42/2021, DE AUTORIA DO PODER EXECUTIVO MUNICIPAL, QUE DEFINE A POLÍTICA MUNICIPAL DE MOBILIDADE URBANA, INSTITUI O PLANO DE MOBILIDADE URBANA DO RECIFE, E DÁ OUTRAS PROVIDÊNCIAS; PELA APROVAÇÃO, COM EMENDAS ADITIVAS, MODIFICATIVAS, SUPRESSIVAS, SUBSTITUTIVA E SUBEMENDAS.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=118393,10/12/2021
Parecer 903/2021,None,"Da COMISSÃO DE ACESSIBILIDADE E MOBILIDADE URBANA sobre o Projeto de Lei do Executivo nº 50/2021, que altera a redação do artigo 7º, da Lei nº 17.537, de 16 de janeiro de 2009, e do artigo 11, da Lei nº 18.528, 21 de novembro de 2018. Pela APROVAÇÃO",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=118224,10/12/2021
Parecer 902/2021,None,"Da COMISSÃO DE ACESSIBILIDADE E MOBILIDADE URBANA sobre o Projeto de Lei do Executivo nº 43/2021, que dispõe sobre a administração e o funcionamento dos mercados públicos e seus anexos, pátios de feira, feiras livres, praças de alimentação e outros equipamentos diversos de promoção de comércio popular do Município do Recife. PELA APROVAÇÃO, COM AS EMENDAS NºS 4 E 6/2021",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=118223,10/12/2021
Parecer 901/2021,None,"Da COMISSÃO DE ACESSIBILIDADE E MOBILIDADE URBANA sobre o Projeto de Lei do Executivo nº 42/2021, que define a Política Municipal de Mobilidade Urbana, institui o Plano de Mobilidade Urbana do Recife, e dá outras providências. No mérito, Pela APROVAÇÃO DO PLE Nº 42/2021, COM AS EMENDAS NºS 2, 9, 14, 17, 19, 22, 23, 31, 32, 33, 36, 37, 38 (COM SUBEMENDA DA RELATORIA), 42, 43, 45, 47, 53, 55, 56, 57",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=118222,10/12/2021
